,dt,kalman_vx,kalman_vy,kalman_vz,imu_vx,imu_vy,imu_vz,foot_vx,foot_vy,foot_vz,openvr_vx,openvr_vy,openvr_vz
0,2.6686487197875977,-0.01764299725691852,0.029153956800198437,0.13361803657067928,-0.004354720636157552,0.015209466498697444,0.0733929243759833,-0.0,-0.0,-0.0,0.04567209245027404,-0.27123487056187556,-0.0067840242049497235
1,3.1687376499176025,0.0010941524488796016,-0.00442181219958093,0.01963929000860784,-0.003221159937677342,-0.004103609155746684,-0.053255257965217295,0.001620826805262471,-0.003089057107411779,-0.00012095151550054286,0.005899297383587621,0.003275149538448765,0.005493289614753275
2,3.6696043014526367,-0.009146219963054321,-0.007156890495811931,-0.013233435765593368,-0.003916294365630811,-0.010807304811100316,-0.038246189623651373,-0.013563498079866345,-0.010526874960060053,0.0007363756601601321,-0.002242403855402104,-0.001394253445010078,0.0020942443433728695
3,4.170549154281616,0.006026025377750006,-0.0056762115420259706,0.009736108352049778,-0.0019198150740488368,-0.01664107704210348,-0.021982259527888105,0.007257021161971367,-0.006357149939696893,-0.00022499337432018763,0.00435764901172897,0.0067203030495053065,0.0005390501402390401
4,4.671275615692139,0.0014131816797421735,0.00568603234712424,0.010741500411011323,0.003725579639722786,-0.02258413733144944,-0.003125569795871766,0.0015879810377777397,0.008556761493816074,0.002648762993286437,0.005890622747903085,0.0030733038959609715,-5.8430602814407706e-05
5,5.172121524810791,0.009078960447907725,-0.003923780800083292,0.018673004089302857,0.010549009963655943,-0.029041267099233093,0.011025220401754262,0.01075100440464905,-0.002872203173161811,0.0009160627092240328,-0.004584734860221942,-0.004555571046718103,-0.0029218976671479824
6,5.672867059707642,-0.007140885713660304,0.0007655620801381687,0.0165289854459544,0.021157568148546274,-0.03404782262087861,0.024722242255610562,-0.008901560380359452,0.005088715901630468,0.00243712144272597,0.0011050875140462373,0.0009706252767015958,0.001754256605371745
7,6.172983169555664,-0.012816076845100147,-0.008150265968418035,-0.021839406611732802,0.026436049198957406,-0.037939717433090325,0.0424065556588732,-0.014386822971555385,-0.012621361611965864,0.0010596540537581912,-0.005143186076976378,-0.004936419004685066,0.0014954731669715553
8,6.673987150192261,-0.015563645673663676,0.010059776419867368,0.03409375753123241,0.026143235378524265,-0.03517733574687047,0.15854742156293436,-0.0,-0.0,-0.0,0.009920690876878302,-0.17748691440206726,-0.017621583381902894
9,7.174935579299927,0.003299815726001306,-0.00452451329726165,0.013478777598406794,0.027779545509446116,-0.04095833797790959,0.11921506267455219,0.006188675681121786,-0.003855180224322863,-3.424690573340769e-05,-0.003626737058007312,-0.00578372361991536,0.003548346460771609
10,7.676045656204224,-0.00192876887613005,0.0008596067897747271,0.018142730823489696,0.030531303093618074,-0.0429362110754004,0.13324308683474992,-0.002437408346586299,0.005314664418153042,0.0017347762883181922,0.00454138710319614,0.006461582564489893,-0.0007318842973631778
11,8.17647910118103,0.00818727054135663,-0.0035286889632773068,0.016366740269599195,0.027724846803876865,-0.04617074816476615,0.15129752571591012,0.01281476159770933,-0.003191246039403803,0.0012904591189508547,0.0003866450200207122,-0.0019095315757764793,0.0005523861253176297
12,8.677219152450562,-0.0015592201710497083,0.0020835001789394365,0.010355498990513337,0.027535552888056095,-0.04947084104757658,0.16545437798534765,-0.002917080363220548,0.0059130502212911855,0.0017356899519111234,0.0026078868975687067,0.0015082147229666509,0.002403062406938241
13,9.177954196929932,-0.006283343727925264,-0.005679601720688429,-0.020657530767677283,0.02347941892618108,-0.049481533869859914,0.18099879779082464,-0.009719363433866354,-0.00995638632639514,-3.010281946161451e-05,0.0016522558236693836,0.002337205126811905,0.00014636523182647325
14,9.678807497024536,0.004987825124742621,-0.010423158956710317,-0.004441329160674687,0.022053617445595176,-0.0547967305210455,0.19644015460984984,0.005055790598900491,-0.015354804003944993,-0.0006131050610176071,0.00034277161562281354,0.000340416058539475,-0.0018790080343300429
15,10.179481267929077,0.00882971915266791,0.0022661642655111484,0.01163514038476876,0.019225522924131957,-0.0616064445513426,0.21492591355757704,0.013961311001433156,0.004602709140508082,0.003331361821552611,0.003113981360991107,0.004681832207705152,0.0003497979042411921
16,12.708454132080078,-0.030964471749625837,-0.019997075496042856,-0.06544956981452277,-0.25002311972630303,-0.2364421875800025,1.3601048133480877,-0.0,-0.0,-0.0,0.0015603843654888247,0.0006700400184458961,0.0010015790873163788
